id,state,disease,count,percentage,SI_index
41,Oregon,asthma,207,0.45,0.0914009661954
41,Oregon,pneumonia,196,0.43,-6.25545918368
41,Oregon,lung cancer,186,0.4,-42.5701612903
41,Oregon,cholesterol,184,0.4,-6.7939673913
41,Oregon,back pain,183,0.4,-25.7896174863
41,Oregon,itching,166,0.36,7.12469879518
41,Oregon,allergy,159,0.35,1.54540880503
41,Oregon,eating disorders,157,0.34,-19.2878343949
41,Oregon,brain tumor,154,0.33,-19.9142207793
41,Oregon,fracture,154,0.33,-13.7084415585
41,Oregon,leukemia,149,0.32,1.94395973155
41,Oregon,snoring,138,0.3,-1.76449275362
41,Oregon,down syndrome,121,0.26,6.49917355371
41,Oregon,miscarriage,119,0.26,0.14613445378
41,Oregon,heartburn,116,0.25,-12.4831896552
41,Oregon,phobia,116,0.25,-23.5802586207
41,Oregon,fibromyalgia,104,0.23,-2.73538461538
41,Oregon,hepatitis,104,0.23,-4.6410576923
41,Oregon,schizophrenia,100,0.22,-3.7693
41,Oregon,personality disorder,93,0.2,-32.8777419355
41,Oregon,bipolar disorder,91,0.2,-43.2442857143
41,Oregon,malaria,90,0.2,-5.76911111111
41,Oregon,menopause,88,0.19,9.31431818182
41,Oregon,vertigo,85,0.18,10.2550588235
41,Oregon,parkinson's disease,84,0.18,11.8560714286
41,Oregon,gonorrhea,83,0.18,27.4710843374
41,Oregon,infertility,79,0.17,25.7182278481
41,Oregon,dyslexia,78,0.17,14.7814102564
41,Oregon,heart failure,72,0.16,-25.2688888889
41,Oregon,cardiovascular disease,68,0.15,-2.43882352941
41,Oregon,dehydration,66,0.14,-34.8775757576
41,Oregon,hives,56,0.12,3.12803571428
41,Oregon,influenza,54,0.12,-8.03666666666
41,Oregon,endometriosis,51,0.11,-6.31117647059
41,Oregon,alzheimer's disease,50,0.11,3.2934
41,Oregon,ovarian cancer,48,0.1,-59.4377083333
41,Oregon,smallpox,48,0.1,-4.863125
41,Oregon,tuberculosis,46,0.1,1.24782608696
41,Oregon,hemorrhoids,42,0.09,-2.8419047619
41,Oregon,syphilis,41,0.09,-2.70317073171
41,Oregon,gout,39,0.08,-3.77
41,Oregon,wart,38,0.08,-3.93789473684
41,Oregon,psoriasis,36,0.08,18.2858333333
41,Oregon,dandruff,33,0.07,19.76
41,Oregon,anemia,32,0.07,-17.08125
41,Oregon,cervical cancer,32,0.07,-46.345
41,Oregon,erectile dysfunction,32,0.07,-29.0409375
41,Oregon,mesothelioma,31,0.07,6.56
41,Oregon,skin cancer,31,0.07,-42.9812903226
41,Oregon,freckle,30,0.07,16.5283333333
41,Oregon,osteoporosis,30,0.07,-5.674
41,Oregon,rotator cuff,30,0.07,-10.205
41,Oregon,sunburn,27,0.06,8.98925925926
41,Oregon,testicular cancer,27,0.06,-14.4581481482
41,Oregon,hemorrhage,24,0.05,-9.23999999999
41,Oregon,infectious diseases,24,0.05,-4.15833333333
41,Oregon,joint pain,24,0.05,-3.1025
41,Oregon,multiple sclerosis,24,0.05,13.24375
41,Oregon,asperger syndrome,22,0.05,1.88681818182
41,Oregon,sclerosis,22,0.05,13.8218181818
41,Oregon,muscle pain,21,0.05,-9.98571428571
41,Oregon,rheumatoid arthritis,21,0.05,6.29380952381
41,Oregon,deafness,20,0.04,-6.8095
41,Oregon,neck pain,20,0.04,-23.871
41,Oregon,bad breath,19,0.04,-38.3284210526
41,Oregon,traumatic brain injury,19,0.04,-39.4452631579
41,Oregon,kidney stone,18,0.04,-11.3883333334
41,Oregon,alopecia,17,0.04,7.06411764706
41,Oregon,osteoarthritis,17,0.04,9.82352941176
41,Oregon,ulcers,17,0.04,-14.5123529412
41,Oregon,sciatica,16,0.03,16.035
41,Oregon,celiac disease,13,0.03,-7.14923076923
41,Oregon,stomach cancer,13,0.03,-25.7061538462
41,Oregon,borderline personality disorder,12,0.03,-29.8675
41,Oregon,head lice,12,0.03,11.9575
41,Oregon,tooth decay,12,0.03,-6.0
41,Oregon,bone cancer,11,0.02,-13.0672727273
41,Oregon,conjunctivitis,11,0.02,25.7063636364
41,Oregon,dermatitis,10,0.02,16.489
41,Oregon,preterm birth,9,0.02,-7.29666666667
41,Oregon,colorectal cancer,8,0.02,-25.0675
41,Oregon,hypothyroidism,8,0.02,35.90125
41,Oregon,scabies,8,0.02,39.745
41,Oregon,dissociative identity disorder,7,0.02,-33.6857142857
41,Oregon,altitude sickness,6,0.01,-20.5833333333
41,Oregon,canker sores,6,0.01,-15.7916666667
41,Oregon,carpal tunnel syndrome,6,0.01,-2.11166666667
41,Oregon,ear infections,6,0.01,7.495
41,Oregon,eye problems,6,0.01,3.185
41,Oregon,melena,6,0.01,8.77833333333
41,Oregon,muscle cramps,6,0.01,11.6666666667
41,Oregon,ringworm,6,0.01,18.3616666667
41,Oregon,sexually transmitted disease,6,0.01,-19.5666666667
41,Oregon,bursitis,5,0.01,-1.712
41,Oregon,hyperglycemia,5,0.01,0.0
41,Oregon,nail biting,5,0.01,53.158
41,Oregon,penis enlargement,5,0.01,19.426
41,Oregon,polycystic ovary syndrome,5,0.01,16.846
41,Oregon,propecia,5,0.01,-2.27
41,Oregon,sinusitis,5,0.01,12.302
41,Oregon,social anxiety disorder,5,0.01,-38.756
41,Oregon,bladder cancer,4,0.01,-22.4825
41,Oregon,gallstone,4,0.01,11.805
41,Oregon,obsessive compulsive disorder,4,0.01,-0.855
41,Oregon,osteomyelitis,4,0.01,44.3425
41,Oregon,poliomyelitis,4,0.01,-46.455
41,Oregon,staphylococcus aureus,4,0.01,6.7425
41,Oregon,tennis elbow,4,0.01,-4.7525
41,Oregon,antisocial personality disorder,3,0.01,-40.19
41,Oregon,diverticulitis,3,0.01,27.7
41,Oregon,irritable bowel syndrome,3,0.01,18.2133333333
41,Oregon,posttraumatic stress,3,0.01,-67.05
41,Oregon,posttraumatic stress disorder,3,0.01,-67.05
41,Oregon,reactive attachment disorder,3,0.01,-36.0466666667
41,Oregon,renal failure,3,0.01,-29.96
41,Oregon,sleep disorder,3,0.01,-55.4133333333
41,Oregon,anorexia nervosa,2,0.0,-18.06
41,Oregon,bedwetting,2,0.0,28.485
41,Oregon,body dysmorphic disorder,2,0.0,1.78
41,Oregon,crohn's disease,2,0.0,-18.625
41,Oregon,diabetes mellitus,2,0.0,0.0
41,Oregon,ear problems,2,0.0,-7.57
41,Oregon,gynecomastia,2,0.0,-38.25
41,Oregon,herniated discs,2,0.0,-17.975
41,Oregon,hiatal hernia,2,0.0,-29.97
41,Oregon,hyperthyroidism,2,0.0,3.28
41,Oregon,rosacea,2,0.0,0.0
41,Oregon,varicose veins,2,0.0,40.555
41,Oregon,andropause,1,0.0,10.27
41,Oregon,avoidant personality disorder,1,0.0,-65.97
41,Oregon,candidiasis,1,0.0,20.23
41,Oregon,iron deficiency anemia,1,0.0,34.0
41,Oregon,juvenile diabetes,1,0.0,45.74
41,Oregon,muscle fatigue,1,0.0,74.3
41,Oregon,post nasal drip,1,0.0,-62.49
41,Oregon,premenstrual syndrome,1,0.0,-37.24
41,Oregon,acute bronchitis,0,0.0,0.0
41,Oregon,acute respiratory syndrome,0,0.0,0.0
41,Oregon,benign prostatic hyperplasia,0,0.0,0.0
41,Oregon,bovine spongiform encephalopathy,0,0.0,0.0
41,Oregon,chronic childhood arthritis,0,0.0,0.0
41,Oregon,cradle cap,0,0.0,0.0
41,Oregon,deep vein thrombosis,0,0.0,0.0
41,Oregon,dependent personality disorder,0,0.0,0.0
41,Oregon,dysfunctional uterine bleeding,0,0.0,0.0
41,Oregon,edwards syndrome,0,0.0,0.0
41,Oregon,gallbladder disease,0,0.0,0.0
41,Oregon,gastroesophageal reflux,0,0.0,0.0
41,Oregon,genitak wart,0,0.0,0.0
41,Oregon,gloerulonephritis,0,0.0,0.0
41,Oregon,gum diseases,0,0.0,0.0
41,Oregon,heal pain,0,0.0,0.0
41,Oregon,heart stroke,0,0.0,0.0
41,Oregon,herpes simplex,0,0.0,0.0
41,Oregon,historic personality disorder,0,0.0,0.0
41,Oregon,infectious mononucleosis,0,0.0,0.0
41,Oregon,irritable male syndrome,0,0.0,0.0
41,Oregon,irritant diaper dermatitis,0,0.0,0.0
41,Oregon,liver tumour,0,0.0,0.0
41,Oregon,mucus in stool,0,0.0,0.0
41,Oregon,muocardinal infraction,0,0.0,0.0
41,Oregon,nephropathy,0,0.0,0.0
41,Oregon,paranoid personality disorder,0,0.0,0.0
41,Oregon,peptic ulcer,0,0.0,0.0
41,Oregon,percasive development disorder,0,0.0,0.0
41,Oregon,peripheral vascular disease,0,0.0,0.0
41,Oregon,peyronie's disease,0,0.0,0.0
41,Oregon,restless legs syndrome,0,0.0,0.0
41,Oregon,schizoid personality disorder,0,0.0,0.0
41,Oregon,skin rash,0,0.0,0.0
41,Oregon,streptococcal pharyngitis,0,0.0,0.0
41,Oregon,sudden infant death syndrome,0,0.0,0.0
41,Oregon,systemic lupus erythematosus,0,0.0,0.0
41,Oregon,termination of pregnancy,0,0.0,0.0
41,Oregon,urinary tract infection,0,0.0,0.0
41,Oregon,williams syndrome,0,0.0,0.0
42,Pennsylvania,cancer,21738,25.65,-30.5555869905
42,Pennsylvania,depression,15026,17.73,-28.5504405697
42,Pennsylvania,anxiety,10005,11.81,-25.6054272864
42,Pennsylvania,diabetes,2688,3.17,-1.07174479167
42,Pennsylvania,burns,2654,3.13,-3.76379427279
42,Pennsylvania,flu,2495,2.94,-9.29357915832
42,Pennsylvania,autism,2181,2.57,13.5100458506
42,Pennsylvania,disabilities,2114,2.49,14.6286471145
42,Pennsylvania,headache,1803,2.13,-7.75733777038
42,Pennsylvania,hiv,1631,1.92,-5.73095646843
42,Pennsylvania,fever,1618,1.91,2.13141532756
42,Pennsylvania,acne,1375,1.62,-6.18712727273
42,Pennsylvania,aids,1219,1.44,-0.445529122232
42,Pennsylvania,obesity,1016,1.2,-12.8953937008
42,Pennsylvania,brain cancer,924,1.09,-22.2003354978
42,Pennsylvania,scars,738,0.87,4.7941598916
42,Pennsylvania,breast cancer,722,0.85,-32.175734072
42,Pennsylvania,epilepsy,576,0.68,14.1403298612
42,Pennsylvania,lung cancer,565,0.67,-47.8437876106
42,Pennsylvania,leukemia,553,0.65,0.865099457509
42,Pennsylvania,fracture,525,0.62,-3.47457142857
42,Pennsylvania,arthritis,519,0.61,3.1510982659
42,Pennsylvania,prostate cancer,513,0.61,-8.54966861598
42,Pennsylvania,asthma,476,0.56,-1.65615546218
42,Pennsylvania,hepatitis,451,0.53,1.85164079823
42,Pennsylvania,allergy,428,0.51,6.74581775701
42,Pennsylvania,diarrhea,416,0.49,15.8224278846
42,Pennsylvania,pneumonia,415,0.49,-4.89096385543
42,Pennsylvania,brain tumor,404,0.48,-19.6789108911
42,Pennsylvania,itching,383,0.45,5.23691906005
42,Pennsylvania,panic attack,338,0.4,-49.3021893491
42,Pennsylvania,memory loss,315,0.37,-20.9332698413
42,Pennsylvania,snoring,314,0.37,1.50251592357
42,Pennsylvania,heartburn,293,0.35,-8.31726962458
42,Pennsylvania,hypertension,286,0.34,1.08409090909
42,Pennsylvania,back pain,280,0.33,-32.7027142857
42,Pennsylvania,down syndrome,267,0.32,2.90265917603
42,Pennsylvania,cholesterol,259,0.31,-9.44629343625
42,Pennsylvania,eating disorders,250,0.29,-30.09636
42,Pennsylvania,parkinson's disease,230,0.27,3.506
42,Pennsylvania,phobia,229,0.27,-28.8473362445
42,Pennsylvania,miscarriage,225,0.27,9.94186666664
42,Pennsylvania,fibromyalgia,187,0.22,1.37983957219
42,Pennsylvania,heart failure,181,0.21,-27.46
42,Pennsylvania,dyslexia,165,0.19,22.2668484848
42,Pennsylvania,vertigo,163,0.19,13.1163190184
42,Pennsylvania,bipolar disorder,155,0.18,-50.092
42,Pennsylvania,ovarian cancer,151,0.18,-43.4020529801
42,Pennsylvania,malaria,150,0.18,-12.1132
42,Pennsylvania,alzheimer's disease,148,0.17,7.30195945946
42,Pennsylvania,menopause,146,0.17,7.77801369863
42,Pennsylvania,schizophrenia,145,0.17,-8.62689655172
42,Pennsylvania,gonorrhea,134,0.16,26.1240298507
42,Pennsylvania,hives,132,0.16,-7.47090909091
42,Pennsylvania,infertility,130,0.15,2.4413076923
42,Pennsylvania,personality disorder,124,0.15,-30.2597580646
42,Pennsylvania,mesothelioma,121,0.14,13.7372727272
42,Pennsylvania,rotator cuff,121,0.14,-6.28446280992
42,Pennsylvania,skin cancer,121,0.14,-45.2188429752
42,Pennsylvania,influenza,103,0.12,-6.22543689321
42,Pennsylvania,tuberculosis,98,0.12,2.18204081633
42,Pennsylvania,dehydration,87,0.1,-23.5867816092
42,Pennsylvania,syphilis,86,0.1,0.844186046505
42,Pennsylvania,cardiovascular disease,80,0.09,-21.534125
42,Pennsylvania,ulcers,80,0.09,-27.555125
42,Pennsylvania,gout,74,0.09,1.24621621622
42,Pennsylvania,smallpox,74,0.09,0.771216216212
42,Pennsylvania,endometriosis,73,0.09,1.6205479452
42,Pennsylvania,psoriasis,68,0.08,12.0402941177
42,Pennsylvania,cervical cancer,66,0.08,-47.7777272727
42,Pennsylvania,deafness,66,0.08,-4.58136363636
42,Pennsylvania,bladder cancer,65,0.08,-63.167076923
42,Pennsylvania,sciatica,65,0.08,-6.78907692308
42,Pennsylvania,testicular cancer,65,0.08,-16.8243076923
42,Pennsylvania,wart,65,0.08,10.0841538462
42,Pennsylvania,dandruff,61,0.07,12.3927868852
42,Pennsylvania,alopecia,57,0.07,3.3247368421
42,Pennsylvania,hemorrhoids,56,0.07,-10.2608928571
42,Pennsylvania,sclerosis,55,0.06,11.8681818182
42,Pennsylvania,bad breath,54,0.06,-39.8609259259
42,Pennsylvania,osteoporosis,53,0.06,7.15735849056
42,Pennsylvania,multiple sclerosis,52,0.06,17.4625
42,Pennsylvania,hemorrhage,50,0.06,-9.9952
42,Pennsylvania,bone cancer,49,0.06,-4.7787755102
42,Pennsylvania,infectious diseases,48,0.06,8.57875
42,Pennsylvania,muscle pain,47,0.06,9.09
42,Pennsylvania,freckle,45,0.05,13.2255555556
42,Pennsylvania,joint pain,44,0.05,-39.9640909091
42,Pennsylvania,neck pain,41,0.05,-28.0907317073
42,Pennsylvania,colorectal cancer,39,0.05,-37.2269230769
42,Pennsylvania,sunburn,35,0.04,1.56828571428
42,Pennsylvania,anemia,34,0.04,-6.79176470589
42,Pennsylvania,ear infections,34,0.04,-1.45499999999
42,Pennsylvania,celiac disease,32,0.04,1.3121875
42,Pennsylvania,traumatic brain injury,32,0.04,-42.3975
42,Pennsylvania,kidney stone,29,0.03,1.92862068966
42,Pennsylvania,erectile dysfunction,28,0.03,-28.8135714285
42,Pennsylvania,rheumatoid arthritis,27,0.03,16.1340740741
42,Pennsylvania,ringworm,26,0.03,25.8065384615
42,Pennsylvania,tooth decay,26,0.03,-26.9265384615
42,Pennsylvania,borderline personality disorder,22,0.03,-25.6204545455
42,Pennsylvania,osteoarthritis,21,0.02,-20.5747619048
42,Pennsylvania,bursitis,20,0.02,-37.7295
42,Pennsylvania,nail biting,20,0.02,13.0945
42,Pennsylvania,stomach cancer,20,0.02,-69.5685
42,Pennsylvania,conjunctivitis,19,0.02,16.2652631579
42,Pennsylvania,hypothyroidism,19,0.02,-15.1268421052
42,Pennsylvania,preterm birth,19,0.02,15.29
42,Pennsylvania,nephropathy,18,0.02,-9.03055555559
42,Pennsylvania,osteomyelitis,18,0.02,34.3733333333
42,Pennsylvania,gynecomastia,17,0.02,12.9652941176
42,Pennsylvania,dermatitis,15,0.02,17.202
42,Pennsylvania,carpal tunnel syndrome,14,0.02,10.0957142857
42,Pennsylvania,crohn's disease,14,0.02,13.9735714286
42,Pennsylvania,renal failure,13,0.02,-32.7515384615
42,Pennsylvania,diabetes mellitus,12,0.01,-2.92
42,Pennsylvania,diverticulitis,11,0.01,8.01909090909
42,Pennsylvania,head lice,11,0.01,29.1454545454
42,Pennsylvania,irritable bowel syndrome,11,0.01,-2.07090909091
42,Pennsylvania,varicose veins,11,0.01,-3.26454545455
42,Pennsylvania,juvenile diabetes,10,0.01,-3.397
42,Pennsylvania,posttraumatic stress,10,0.01,-3.253
42,Pennsylvania,rosacea,10,0.01,17.538
42,Pennsylvania,scabies,10,0.01,15.054
42,Pennsylvania,deep vein thrombosis,9,0.01,-6.18111111111
42,Pennsylvania,polycystic ovary syndrome,9,0.01,-7.33
42,Pennsylvania,staphylococcus aureus,9,0.01,5.46777777778
42,Pennsylvania,gallstone,8,0.01,-5.69375
42,Pennsylvania,melena,7,0.01,-16.8928571429
42,Pennsylvania,posttraumatic stress disorder,7,0.01,2.36714285714
42,Pennsylvania,sinusitis,7,0.01,8.13857142857
42,Pennsylvania,tennis elbow,7,0.01,13.8357142857
42,Pennsylvania,skin rash,6,0.01,-48.8266666667
42,Pennsylvania,antisocial personality disorder,5,0.01,-59.124
42,Pennsylvania,bedwetting,5,0.01,7.31
42,Pennsylvania,canker sores,5,0.01,-34.254
42,Pennsylvania,dissociative identity disorder,5,0.01,-35.532
42,Pennsylvania,ear problems,5,0.01,-11.902
42,Pennsylvania,eye problems,5,0.01,-21.128
42,Pennsylvania,hyperglycemia,5,0.01,14.482
42,Pennsylvania,hyperthyroidism,5,0.01,-23.648
42,Pennsylvania,penis enlargement,5,0.01,23.522
42,Pennsylvania,post nasal drip,5,0.01,18.194
42,Pennsylvania,social anxiety disorder,5,0.01,-21.008
42,Pennsylvania,urinary tract infection,5,0.01,4.014
42,Pennsylvania,acute bronchitis,4,0.0,-5.9175
42,Pennsylvania,muscle cramps,4,0.0,28.3725
42,Pennsylvania,poliomyelitis,4,0.0,17.185
42,Pennsylvania,sexually transmitted disease,4,0.0,-29.835
42,Pennsylvania,sleep disorder,4,0.0,-22.46
42,Pennsylvania,asperger syndrome,3,0.0,35.64
42,Pennsylvania,dependent personality disorder,3,0.0,2.57333333333
42,Pennsylvania,heal pain,3,0.0,1.91
42,Pennsylvania,herniated discs,3,0.0,-0.473333333333
42,Pennsylvania,hiatal hernia,3,0.0,-21.0333333333
42,Pennsylvania,muscle fatigue,3,0.0,33.3133333333
42,Pennsylvania,body dysmorphic disorder,2,0.0,-56.82
42,Pennsylvania,gallbladder disease,2,0.0,-20.095
42,Pennsylvania,gastroesophageal reflux,2,0.0,23.545
42,Pennsylvania,peptic ulcer,2,0.0,22.02
42,Pennsylvania,restless legs syndrome,2,0.0,-42.955
42,Pennsylvania,sudden infant death syndrome,2,0.0,6.405
42,Pennsylvania,systemic lupus erythematosus,2,0.0,-40.63
42,Pennsylvania,altitude sickness,1,0.0,49.39
42,Pennsylvania,anorexia nervosa,1,0.0,89.32
42,Pennsylvania,candidiasis,1,0.0,0.0
42,Pennsylvania,peyronie's disease,1,0.0,0.0
42,Pennsylvania,reactive attachment disorder,1,0.0,-12.8
42,Pennsylvania,schizoid personality disorder,1,0.0,-40.19
42,Pennsylvania,acute respiratory syndrome,0,0.0,0.0
42,Pennsylvania,andropause,0,0.0,0.0
42,Pennsylvania,avoidant personality disorder,0,0.0,0.0
42,Pennsylvania,benign prostatic hyperplasia,0,0.0,0.0
42,Pennsylvania,bovine spongiform encephalopathy,0,0.0,0.0
42,Pennsylvania,chronic childhood arthritis,0,0.0,0.0
42,Pennsylvania,cradle cap,0,0.0,0.0
42,Pennsylvania,dysfunctional uterine bleeding,0,0.0,0.0
42,Pennsylvania,edwards syndrome,0,0.0,0.0
42,Pennsylvania,genitak wart,0,0.0,0.0
42,Pennsylvania,gloerulonephritis,0,0.0,0.0
42,Pennsylvania,gum diseases,0,0.0,0.0
42,Pennsylvania,heart stroke,0,0.0,0.0
42,Pennsylvania,herpes simplex,0,0.0,0.0
42,Pennsylvania,historic personality disorder,0,0.0,0.0
42,Pennsylvania,infectious mononucleosis,0,0.0,0.0
42,Pennsylvania,iron deficiency anemia,0,0.0,0.0
42,Pennsylvania,irritable male syndrome,0,0.0,0.0
42,Pennsylvania,irritant diaper dermatitis,0,0.0,0.0
42,Pennsylvania,liver tumour,0,0.0,0.0
42,Pennsylvania,mucus in stool,0,0.0,0.0
42,Pennsylvania,muocardinal infraction,0,0.0,0.0
42,Pennsylvania,obsessive compulsive disorder,0,0.0,0.0
42,Pennsylvania,paranoid personality disorder,0,0.0,0.0
42,Pennsylvania,percasive development disorder,0,0.0,0.0
42,Pennsylvania,peripheral vascular disease,0,0.0,0.0
42,Pennsylvania,premenstrual syndrome,0,0.0,0.0
42,Pennsylvania,propecia,0,0.0,0.0
42,Pennsylvania,streptococcal pharyngitis,0,0.0,0.0
42,Pennsylvania,termination of pregnancy,0,0.0,0.0
42,Pennsylvania,williams syndrome,0,0.0,0.0
72,Puerto Rico,depression,2974,30.87,-37.1290685945
72,Puerto Rico,cancer,1886,19.58,-33.5327677625
72,Puerto Rico,anxiety,1662,17.25,-33.2422382671
72,Puerto Rico,acne,585,6.07,-15.010974359
72,Puerto Rico,fever,314,3.26,-13.6538216561
72,Puerto Rico,headache,219,2.27,-32.7905936073
72,Puerto Rico,obesity,183,1.9,-63.587704918
72,Puerto Rico,diabetes,154,1.6,-3.95753246753
72,Puerto Rico,burns,143,1.48,-6.55181818182
72,Puerto Rico,hiv,129,1.34,-47.4087596899
72,Puerto Rico,scars,114,1.18,4.1250877193
72,Puerto Rico,flu,111,1.15,-7.33162162162
72,Puerto Rico,brain cancer,74,0.77,-13.7609459459
72,Puerto Rico,aids,68,0.71,-10.9514705882
72,Puerto Rico,autism,56,0.58,29.3414285714
72,Puerto Rico,prostate cancer,52,0.54,5.78269230769
72,Puerto Rico,arthritis,50,0.52,2.6512
72,Puerto Rico,disabilities,48,0.5,53.99375
72,Puerto Rico,fracture,46,0.48,-17.7776086957
72,Puerto Rico,eating disorders,35,0.36,-33.3151428571
72,Puerto Rico,panic attack,34,0.35,-51.505
72,Puerto Rico,back pain,30,0.31,-33.7113333333
72,Puerto Rico,breast cancer,30,0.31,-32.7036666667
72,Puerto Rico,itching,28,0.29,6.95392857143
72,Puerto Rico,leukemia,27,0.28,4.42703703704
72,Puerto Rico,heartburn,26,0.27,-14.7346153846
72,Puerto Rico,down syndrome,23,0.24,-40.4573913044
72,Puerto Rico,asthma,22,0.23,-12.4690909091
72,Puerto Rico,cholesterol,22,0.23,-8.91409090913
72,Puerto Rico,infertility,20,0.21,11.1555
72,Puerto Rico,phobia,20,0.21,-41.537
72,Puerto Rico,pneumonia,20,0.21,-16.035
72,Puerto Rico,parkinson's disease,18,0.19,11.6588888889
72,Puerto Rico,vertigo,18,0.19,12.7466666667
72,Puerto Rico,psoriasis,15,0.16,-2.362
72,Puerto Rico,allergy,14,0.15,7.82
72,Puerto Rico,hypertension,14,0.15,-15.6657142857
72,Puerto Rico,lung cancer,14,0.15,-53.81
72,Puerto Rico,epilepsy,13,0.13,6.47769230769
72,Puerto Rico,fibromyalgia,13,0.13,5.06769230769
72,Puerto Rico,bipolar disorder,12,0.12,-51.9558333333
72,Puerto Rico,personality disorder,12,0.12,-23.8058333333
72,Puerto Rico,hepatitis,11,0.11,-36.96
72,Puerto Rico,ovarian cancer,11,0.11,-76.1809090909
72,Puerto Rico,schizophrenia,11,0.11,-23.5609090909
72,Puerto Rico,dyslexia,10,0.1,-11.463
72,Puerto Rico,heart failure,10,0.1,-65.093
72,Puerto Rico,miscarriage,10,0.1,13.785
72,Puerto Rico,snoring,10,0.1,32.296
72,Puerto Rico,diarrhea,9,0.09,1.34444444444
72,Puerto Rico,gout,9,0.09,-5.13777777778
72,Puerto Rico,multiple sclerosis,9,0.09,-5.89555555556
72,Puerto Rico,dehydration,8,0.08,-7.96125
72,Puerto Rico,endometriosis,8,0.08,-5.44
72,Puerto Rico,malaria,8,0.08,11.1
72,Puerto Rico,tuberculosis,8,0.08,7.31374999999
72,Puerto Rico,influenza,7,0.07,-23.2785714286
72,Puerto Rico,cervical cancer,6,0.06,-43.98
72,Puerto Rico,gonorrhea,6,0.06,32.6566666667
72,Puerto Rico,mesothelioma,6,0.06,38.335
72,Puerto Rico,poliomyelitis,6,0.06,-43.6966666667
72,Puerto Rico,skin cancer,6,0.06,-49.8566666667
72,Puerto Rico,borderline personality disorder,5,0.05,-32.076
72,Puerto Rico,brain tumor,5,0.05,12.138
72,Puerto Rico,hives,5,0.05,-19.066
72,Puerto Rico,infectious diseases,5,0.05,8.038
72,Puerto Rico,testicular cancer,5,0.05,-6.458
72,Puerto Rico,anemia,4,0.04,-30.72
72,Puerto Rico,bone cancer,4,0.04,-34.9225
72,Puerto Rico,cardiovascular disease,4,0.04,-56.805
72,Puerto Rico,memory loss,4,0.04,-18.3175
72,Puerto Rico,rosacea,4,0.04,24.6225
72,Puerto Rico,sunburn,4,0.04,-15.4825
72,Puerto Rico,wart,4,0.04,9.61250000003
72,Puerto Rico,hemorrhage,3,0.03,-18.2833333333
72,Puerto Rico,hypothyroidism,3,0.03,22.58
72,Puerto Rico,joint pain,3,0.03,-48.4766666667
72,Puerto Rico,neck pain,3,0.03,-66.8966666667
72,Puerto Rico,smallpox,3,0.03,-8.71333333333
72,Puerto Rico,ulcers,3,0.03,-3.42333333333
72,Puerto Rico,alopecia,2,0.02,-2.58
72,Puerto Rico,conjunctivitis,2,0.02,0.0
72,Puerto Rico,crohn's disease,2,0.02,0.0
72,Puerto Rico,dandruff,2,0.02,57.125
72,Puerto Rico,deafness,2,0.02,-57.375
72,Puerto Rico,dermatitis,2,0.02,13.72
72,Puerto Rico,dissociative identity disorder,2,0.02,-29.295
72,Puerto Rico,erectile dysfunction,2,0.02,-57.42
72,Puerto Rico,kidney stone,2,0.02,40.08
72,Puerto Rico,osteoporosis,2,0.02,-19.09
72,Puerto Rico,sclerosis,2,0.02,13.66
72,Puerto Rico,tooth decay,2,0.02,39.77
72,Puerto Rico,anorexia nervosa,1,0.01,31.82
72,Puerto Rico,bad breath,1,0.01,-20.23
72,Puerto Rico,carpal tunnel syndrome,1,0.01,0.0
72,Puerto Rico,celiac disease,1,0.01,-34.12
72,Puerto Rico,ear infections,1,0.01,-41.18
72,Puerto Rico,eye problems,1,0.01,20.23
72,Puerto Rico,freckle,1,0.01,0.0
72,Puerto Rico,hemorrhoids,1,0.01,0.0
72,Puerto Rico,melena,1,0.01,0.0
72,Puerto Rico,menopause,1,0.01,0.0
72,Puerto Rico,muscle pain,1,0.01,-69.48
72,Puerto Rico,osteoarthritis,1,0.01,36.12
72,Puerto Rico,penis enlargement,1,0.01,7.72
72,Puerto Rico,preterm birth,1,0.01,0.0
72,Puerto Rico,rheumatoid arthritis,1,0.01,-79.01
72,Puerto Rico,rotator cuff,1,0.01,0.0
72,Puerto Rico,scabies,1,0.01,-34.0
72,Puerto Rico,sciatica,1,0.01,-59.27
72,Puerto Rico,skin rash,1,0.01,-5.16
72,Puerto Rico,stomach cancer,1,0.01,-47.67
72,Puerto Rico,traumatic brain injury,1,0.01,-74.3
72,Puerto Rico,urinary tract infection,1,0.01,0.0
72,Puerto Rico,acute bronchitis,0,0.0,0.0
72,Puerto Rico,acute respiratory syndrome,0,0.0,0.0
72,Puerto Rico,altitude sickness,0,0.0,0.0
72,Puerto Rico,alzheimer's disease,0,0.0,0.0
72,Puerto Rico,andropause,0,0.0,0.0
72,Puerto Rico,antisocial personality disorder,0,0.0,0.0
72,Puerto Rico,asperger syndrome,0,0.0,0.0
72,Puerto Rico,avoidant personality disorder,0,0.0,0.0
72,Puerto Rico,bedwetting,0,0.0,0.0
72,Puerto Rico,benign prostatic hyperplasia,0,0.0,0.0
72,Puerto Rico,bladder cancer,0,0.0,0.0
72,Puerto Rico,body dysmorphic disorder,0,0.0,0.0
72,Puerto Rico,bovine spongiform encephalopathy,0,0.0,0.0
72,Puerto Rico,bursitis,0,0.0,0.0
72,Puerto Rico,candidiasis,0,0.0,0.0
